symbol,date,tier,category,score,max_gain
ACHUSDT,2025-06-27,B-,NINJA,58,8.82515168229454
ACHUSDT,2025-06-28,B-,NINJA,65,7.3449401523395075
ACHUSDT,2025-06-30,B-,NINJA,74,17.519042437431985
ACHUSDT,2025-07-07,B-,NINJA,77,28.905419766206176
ACHUSDT,2025-08-11,B-,NINJA,81,11.09040074557317
ACHUSDT,2025-08-14,B-,NINJA,76,8.031939877876937
ACHUSDT,2025-08-16,B-,NINJA,67,4.879160966712259
ACHUSDT,2025-08-17,B-,NINJA,71,5.698529411764697
ACHUSDT,2025-08-21,B-,NINJA,69,9.367570137898241
ACHUSDT,2025-08-25,B-,NINJA,52,4.900990099009905
ACHUSDT,2025-08-27,B-,NINJA,56,4.076620825147348
ACHUSDT,2025-08-28,B-,NINJA,61,0.0
ACHUSDT,2025-08-30,B-,NINJA,58,1.6865079365079305
ACHUSDT,2025-08-31,B-,NINJA,57,3.307888040712448
ACHUSDT,2025-09-02,B-,NINJA,57,6.697578567748574
ACHUSDT,2025-09-04,B-,NINJA,63,10.438413361169108
ACHUSDT,2025-09-06,B-,NINJA,60,10.150963040083294
ACHUSDT,2025-09-07,B-,NINJA,70,9.694142042509068
ACHUSDT,2025-09-09,B-,NINJA,73,8.847736625514413
ACHUSDT,2025-09-15,B-,NINJA,61,6.170321264660905
ACHUSDT,2025-09-16,B-,NINJA,52,5.311077389984842
ACHUSDT,2025-09-17,B-,NINJA,61,2.7133695115934886
ACHUSDT,2025-09-21,B-,NINJA,53,0.3075345976422339
ACHUSDT,2025-10-30,B-,NINJA,56,14.487926727726897
ACHUSDT,2025-12-03,B-,NINJA,70,1.1578947368421133
ACHUSDT,2025-12-07,B-,NINJA,57,9.236031927023935
ACHUSDT,2025-12-10,B-,NINJA,63,7.519640852974185
ACHUSDT,2025-12-14,B-,NINJA,71,2.7746947835737945
ACTUSDT,2025-12-18,B-,TREND,87,66.09589041095892
ACXUSDT,2025-05-11,B-,TREND,84,5.759162303664911
ADAUSDT,2025-01-11,A,NINJA,66,17.14716223003514
ADAUSDT,2025-01-12,A,NINJA,83,20.512555544073564
ADAUSDT,2025-01-17,A,TREND,87,1.6769638128861342
ADAUSDT,2025-01-19,A,NINJA,52,10.916414904330306
ADAUSDT,2025-01-22,A,NINJA,51,2.9612292663071083
ADAUSDT,2025-01-24,A,NINJA,55,2.996293245469528
ADAUSDT,2025-01-28,A,NINJA,53,7.819827680226843
ADAUSDT,2025-02-04,A,NINJA,50,11.695120311869879
ADAUSDT,2025-02-05,A,NINJA,48,13.433447098976092
ADAUSDT,2025-02-09,A,NINJA,53,21.940123275609036
ADAUSDT,2025-02-11,A,TREND,77,6.785760185066181
ADAUSDT,2025-02-13,A,TREND,75,2.2943135561860117
ADAUSDT,2025-02-14,A,TREND,79,3.663415853963481
ADAUSDT,2025-02-18,A,NINJA,54,8.566503116297564
ADAUSDT,2025-02-21,A,NINJA,69,54.13987665660676
ADAUSDT,2025-02-23,A,NINJA,56,52.61790307912173
ADAUSDT,2025-03-02,A,TREND,83,3.497797356828203
ADAUSDT,2025-03-03,A,NINJA,75,19.81813942643973
ADAUSDT,2025-03-09,A,NINJA,28,7.9140679140679016
ADAUSDT,2025-03-12,A,NINJA,57,3.1793478260869534
ADAUSDT,2025-03-15,A,TREND,72,2.6513122656668386
ADAUSDT,2025-03-20,A,NINJA,56,7.855153203342624
ADAUSDT,2025-03-22,A,NINJA,46,10.407755916737948
ADAUSDT,2025-03-23,A,NINJA,57,8.962994231039811
ADAUSDT,2025-03-28,A,NINJA,50,0.8496176720475868
ADAUSDT,2025-04-01,A,NINJA,59,4.844903988183158
ADAUSDT,2025-04-04,A,NINJA,58,1.2721490231712762
ADAUSDT,2025-04-05,A,NINJA,57,2.138383992668391
ADAUSDT,2025-04-08,A,NINJA,49,19.7743148844707
ADAUSDT,2025-04-11,A,TREND,70,7.180637922744015
ADAUSDT,2025-04-13,A,TREND,65,12.533291555694825
ADAUSDT,2025-04-17,A,NINJA,51,20.966434246797473
ADAUSDT,2025-04-18,A,NINJA,55,18.88446215139443
ADAUSDT,2025-04-21,A,NINJA,78,19.512976610060882
ADAUSDT,2025-04-23,A,TREND,90,6.922746165973925
ADAUSDT,2025-04-25,A,TREND,68,2.9292221443588007
ADAUSDT,2025-04-26,A,TREND,57,3.2107496463932295
ADAUSDT,2025-04-28,A,NINJA,54,9.2687074829932
ADAUSDT,2025-04-29,A,NINJA,40,17.562517964932447
ADAUSDT,2025-05-02,A,NINJA,62,23.807477438762348
ADAUSDT,2025-05-07,A,NINJA,64,28.71183916604616
ADAUSDT,2025-05-08,A,TREND,82,12.348888600025987
ADAUSDT,2025-05-09,A,TREND,78,11.178286596346787
ADAUSDT,2025-05-14,A,NINJA,54,5.359378913097923
ADAUSDT,2025-05-16,A,NINJA,30,10.885608856088558
ADAUSDT,2025-05-20,A,NINJA,63,12.788203753351212
ADAUSDT,2025-05-22,A,TREND,89,3.966390708019274
ADAUSDT,2025-05-23,A,NINJA,71,4.015526703252581
ADAUSDT,2025-05-26,A,NINJA,67,1.9989479221462325
ADAUSDT,2025-05-29,A,NINJA,48,0.8309098462816689
ADAUSDT,2025-06-02,A,NINJA,52,6.0759860788863085
ADAUSDT,2025-06-03,A,NINJA,55,6.991370484130477
ADAUSDT,2025-06-07,A,NINJA,58,10.082768999247559
ADAUSDT,2025-06-10,A,TREND,94,2.065020231617143
ADAUSDT,2025-06-11,A,NINJA,71,0.3295128939828196
ADAUSDT,2025-06-16,A,NINJA,49,1.9514516896715906
ADAUSDT,2025-06-24,A,TREND,71,4.153191489361707
ADAUSDT,2025-06-28,A,NINJA,54,8.224266006367165
ADAUSDT,2025-06-30,A,NINJA,66,18.891995805662344
ADAUSDT,2025-07-01,A,NINJA,43,43.43173431734315
ADAUSDT,2025-07-03,A,TREND,84,29.739652870494005
ADAUSDT,2025-07-07,A,NINJA,74,44.46167097329887
ADAUSDT,2025-07-10,A,TREND,93,32.1771217712177
ADAUSDT,2025-07-14,A,TREND,66,27.48911860718173
ADAUSDT,2025-07-16,A,TREND,64,22.619047619047628
ADAUSDT,2025-07-17,A,TREND,68,14.082278481012667
ADAUSDT,2025-07-18,A,NINJA,77,14.893356214758535
ADAUSDT,2025-07-20,A,TREND,73,9.242424242424253
ADAUSDT,2025-07-21,A,TREND,77,2.3057023956810196
ADAUSDT,2025-07-23,A,NINJA,46,4.889705882352957
ADAUSDT,2025-07-26,A,NINJA,58,4.403513051963892
ADAUSDT,2025-07-27,A,NINJA,65,2.872596153846163
ADAUSDT,2025-07-28,A,NINJA,65,2.105395864851234
ADAUSDT,2025-07-31,A,NINJA,47,12.87878787878789
ADAUSDT,2025-08-08,A,TREND,92,28.845910757173556
ADAUSDT,2025-08-10,A,TREND,81,27.189917644122797
ADAUSDT,2025-08-11,A,NINJA,62,31.89699792960663
ADAUSDT,2025-08-13,A,TREND,83,12.729484627294863
ADAUSDT,2025-08-19,A,NINJA,36,13.929584120982996
ADAUSDT,2025-08-21,A,NINJA,43,13.19403685878624
ADAUSDT,2025-08-25,A,NINJA,43,5.112889738382509
ADAUSDT,2025-08-27,A,NINJA,45,3.4081560700434776
ADAUSDT,2025-08-30,A,NINJA,40,8.791342412451364
ADAUSDT,2025-08-31,A,NINJA,53,10.526315789473696
ADAUSDT,2025-09-06,A,NINJA,67,16.568914956011717
ADAUSDT,2025-09-13,A,TREND,95,0.9898859479233968
ADAUSDT,2025-09-18,A,TREND,89,1.4495889225443426
ADAUSDT,2025-09-27,A,NINJA,56,14.278396721731323
ADAUSDT,2025-09-29,A,TREND,72,10.705867758342634
ADAUSDT,2025-10-02,A,TREND,95,2.504020215943026
ADAUSDT,2025-10-05,A,NINJA,52,5.244295783060582
ADAUSDT,2025-10-07,A,NINJA,49,3.866796779702364
ADAUSDT,2025-10-09,A,NINJA,52,1.1040235525024533
ADAUSDT,2025-10-10,A,NINJA,55,15.850779159452234
ADAUSDT,2025-10-19,A,NINJA,60,6.280637254901955
ADAUSDT,2025-10-20,A,TREND,73,4.724528301886788
ADAUSDT,2025-10-30,A,NINJA,48,3.0585106382978733
ADAUSDT,2025-11-01,A,NINJA,48,0.9954308093994779
ADAUSDT,2025-11-06,A,NINJA,49,14.121850319669038
ADAUSDT,2025-11-08,A,TREND,68,6.6983122362869185
ADAUSDT,2025-11-10,A,TREND,80,2.378542510121462
ADAUSDT,2025-11-20,A,NINJA,46,1.6882516188714058
ADAUSDT,2025-11-24,A,NINJA,57,6.594948550046764
ADAUSDT,2025-11-27,A,TREND,72,5.2412837681828695
ADAUSDT,2025-11-30,A,NINJA,36,16.871832005792896
ADAUSDT,2025-12-04,A,TREND,82,10.19572143832499
ADAUSDT,2025-12-07,A,NINJA,55,16.03163191948238
ADAUSDT,2025-12-08,A,NINJA,73,11.87615526802217
ADAUSDT,2025-12-12,A,NINJA,42,1.6132974822781643
ADAUSDT,2025-12-20,A,NINJA,53,3.136729222520107
ADAUSDT,2025-12-25,A,NINJA,40,18.08386721025046
ADAUSDT,2025-12-28,A,TREND,73,16.838394793926238
AERGOUSDT,2024-04-09,B-,NINJA,77,105.79621720561319
AERGOUSDT,2024-05-10,B-,NINJA,59,19.690805532953636
AERGOUSDT,2024-05-12,B-,NINJA,83,0.4484304932735439
AERGOUSDT,2024-05-16,B-,NINJA,63,6.5008025682183
AERGOUSDT,2024-05-25,B-,NINJA,65,1.5898251192368873
AERGOUSDT,2024-05-26,B-,NINJA,69,3.14769975786926
AERGOUSDT,2024-05-29,B-,NINJA,78,0.7223113964687
AERGOUSDT,2024-06-01,B-,NINJA,52,1.8196856906534498
AERGOUSDT,2024-06-02,B-,NINJA,54,1.582014987510405
AERGOUSDT,2024-07-01,B-,NINJA,69,0.6543075245365237
AERGOUSDT,2024-07-03,B-,NINJA,42,7.239819004524883
AERGOUSDT,2024-07-07,B-,NINJA,64,22.828784119106693
AERGOUSDT,2024-07-29,B-,NINJA,82,3.482587064676612
AERGOUSDT,2024-08-31,B-,NINJA,68,34.76744186046512
AERGOUSDT,2024-12-11,B-,NINJA,70,2.3090586145648295
AERGOUSDT,2024-12-12,B-,NINJA,76,4.516129032258065
AERGOUSDT,2024-12-14,B-,NINJA,62,4.718810601163548
AERGOUSDT,2024-12-16,B-,NINJA,64,3.5763411279229773
AERGOUSDT,2025-01-19,B-,NINJA,47,8.922261484098959
AERGOUSDT,2025-02-19,B-,NINJA,51,9.251101321585885
AERGOUSDT,2025-02-21,B-,NINJA,77,8.533916849015322
AERGOUSDT,2025-02-26,B-,NINJA,60,11.560693641618514
AERGOUSDT,2025-02-27,B-,NINJA,71,9.659090909090917
AEROUSDT,2025-04-23,B,TREND,86,41.17199391171995
AEROUSDT,2025-04-25,B,TREND,86,20.768229166666675
AEROUSDT,2025-08-08,B,TREND,92,35.06851834820197
AEVOUSDT,2025-05-10,B-,TREND,98,5.797101449275366
AEVOUSDT,2025-07-10,B-,TREND,98,31.310211946050103
AEVOUSDT,2025-09-10,B-,TREND,94,15.609756097560968
AIOTUSDT,2025-07-21,C+,TREND,98,4.497955474784199
AIOTUSDT,2025-08-08,C+,TREND,95,153.69740476951122
AIUSDT,2025-05-09,B,TREND,93,22.15789473684211
AIUSDT,2025-07-10,B,TREND,97,25.279642058165553
AKTUSDT,2025-01-26,C+,NINJA,57,1.0297903641044437
AKTUSDT,2025-02-21,C+,NINJA,68,6.912181303116149
AKTUSDT,2025-02-23,C+,NINJA,74,0.49423393739704835
AKTUSDT,2025-03-27,C+,NINJA,61,-0.07067137809187996
AKTUSDT,2025-03-28,C+,NINJA,44,3.5937499999999956
AKTUSDT,2025-04-19,C+,NINJA,74,35.99624060150375
AKTUSDT,2025-05-20,C+,NINJA,62,15.5217965653897
AKTUSDT,2025-05-21,C+,NINJA,53,15.598149372108416
AKTUSDT,2025-05-23,C+,NINJA,76,6.353408338848454
AKTUSDT,2025-05-25,C+,NINJA,50,4.2996742671009835
AKTUSDT,2025-05-26,C+,NINJA,60,5.328947368421044
AKTUSDT,2025-06-16,C+,NINJA,55,0.33444816053511683
AKTUSDT,2025-07-03,C+,NINJA,77,39.84891406987725
AKTUSDT,2025-07-07,C+,NINJA,57,39.58529688972669
AKTUSDT,2025-08-16,C+,NINJA,58,2.8941355674029
AKTUSDT,2025-08-17,C+,NINJA,55,0.07621951219511924
AKTUSDT,2025-08-21,C+,NINJA,53,7.081911262798624
AKTUSDT,2025-08-25,C+,NINJA,48,13.471971066907763
AKTUSDT,2025-09-06,C+,NINJA,60,12.442817932296446
AKTUSDT,2025-09-07,C+,NINJA,70,12.13503649635037
AKTUSDT,2025-09-15,C+,NINJA,47,3.832752613240431
AKTUSDT,2025-09-17,C+,NINJA,57,1.7064846416382284
AKTUSDT,2025-09-18,C+,NINJA,81,1.1904761904761862
AKTUSDT,2025-11-01,C+,NINJA,57,0.013704262025493463
AKTUSDT,2025-11-30,C+,NINJA,49,0.13994402239105863
AKTUSDT,2025-12-07,C+,NINJA,57,7.957436965070541
AKTUSDT,2025-12-10,C+,NINJA,70,6.431014823261116
ALCHUSDT,2025-11-06,B-,TREND,94,86.01699252738253
ALCHUSDT,2025-11-10,B-,TREND,87,89.25899106927346
ALGOUSDT,2025-01-11,B+,NINJA,68,31.3673631314467
ALGOUSDT,2025-01-12,B+,NINJA,73,37.89561354802886
ALGOUSDT,2025-01-15,B+,TREND,84,11.718398560503829
ALGOUSDT,2025-01-16,B+,TREND,86,6.978246823174672
ALGOUSDT,2025-01-17,B+,TREND,82,2.432778489116516
ALGOUSDT,2025-01-22,B+,NINJA,42,5.25147928994083
ALGOUSDT,2025-01-24,B+,NINJA,41,4.723819045238686
ALGOUSDT,2025-01-26,B+,NINJA,50,5.399737876802102
ALGOUSDT,2025-01-28,B+,NINJA,42,10.83241455347299
ALGOUSDT,2025-01-30,B+,NINJA,74,3.7677419354838815
ALGOUSDT,2025-02-09,B+,NINJA,62,14.036363636363625
ALGOUSDT,2025-02-11,B+,NINJA,63,7.972027972027984
ALGOUSDT,2025-02-15,B+,NINJA,55,2.0049243756595114
ALGOUSDT,2025-02-21,B+,NINJA,68,16.6793025018954
ALGOUSDT,2025-02-26,B+,NINJA,57,30.31329381879764
ALGOUSDT,2025-02-27,B+,NINJA,66,29.65459140690818
ALGOUSDT,2025-03-02,B+,TREND,84,2.989690721649496
ALGOUSDT,2025-03-03,B+,NINJA,63,9.281814363712716
ALGOUSDT,2025-03-05,B+,NINJA,50,3.9968025579536492
ALGOUSDT,2025-03-06,B+,NINJA,61,3.290295710120783
ALGOUSDT,2025-03-13,B+,NINJA,64,4.696273608984192
ALGOUSDT,2025-03-23,B+,NINJA,54,13.928012519561817
ALGOUSDT,2025-03-25,B+,TREND,78,3.1161473087818914
ALGOUSDT,2025-04-01,B+,NINJA,58,3.650793650793638
ALGOUSDT,2025-04-05,B+,NINJA,64,9.328968903436996
ALGOUSDT,2025-04-08,B+,NINJA,44,29.206963249516438
ALGOUSDT,2025-04-15,B+,NINJA,59,30.17817371937639
ALGOUSDT,2025-04-17,B+,NINJA,46,27.75401069518717
ALGOUSDT,2025-04-18,B+,NINJA,73,26.135163674762406
ALGOUSDT,2025-04-19,B+,TREND,82,23.846552617936755
ALGOUSDT,2025-04-21,B+,NINJA,66,23.782383419689126
ALGOUSDT,2025-04-23,B+,TREND,80,11.792232101076273
ALGOUSDT,2025-04-25,B+,TREND,85,4.964850615114247
ALGOUSDT,2025-04-26,B+,TREND,77,3.2370953630796118
ALGOUSDT,2025-04-29,B+,NINJA,59,6.796116504854366
ALGOUSDT,2025-05-07,B+,NINJA,47,30.20572002007025
ALGOUSDT,2025-05-09,B+,TREND,79,11.37339055793991
ALGOUSDT,2025-05-10,B+,TREND,89,2.4476904855901926
ALGOUSDT,2025-05-11,B+,TREND,89,8.30550918196995
ALGOUSDT,2025-05-14,B+,NINJA,55,4.731727925644291
ALGOUSDT,2025-05-16,B+,NINJA,34,11.116091438816689
ALGOUSDT,2025-05-22,B+,TREND,93,2.692626346313176
ALGOUSDT,2025-05-23,B+,NINJA,76,2.456453774006251
ALGOUSDT,2025-05-26,B+,NINJA,59,3.60895386021014
ALGOUSDT,2025-05-28,B+,NINJA,60,2.6206896551724146
ALGOUSDT,2025-05-29,B+,NINJA,43,0.4770992366412319
ALGOUSDT,2025-06-03,B+,NINJA,63,5.977710233029376
ALGOUSDT,2025-06-07,B+,NINJA,59,9.586170770036674
ALGOUSDT,2025-06-10,B+,TREND,88,0.4803073967339033
ALGOUSDT,2025-06-16,B+,NINJA,46,5.116543490619674
ALGOUSDT,2025-06-19,B+,NINJA,54,10.940272028385568
ALGOUSDT,2025-06-24,B+,TREND,87,5.1997810618500395
ALGOUSDT,2025-06-25,B+,TREND,77,9.453302961275622
ALGOUSDT,2025-06-28,B+,NINJA,55,8.956916099773249
ALGOUSDT,2025-07-01,B+,NINJA,72,38.50204798127559
ALGOUSDT,2025-07-03,B+,NINJA,77,48.38001098297637
ALGOUSDT,2025-07-06,B+,NINJA,63,75.14124293785312
ALGOUSDT,2025-07-07,B+,NINJA,70,86.93181818181822
ALGOUSDT,2025-07-10,B+,TREND,95,58.41584158415842
ALGOUSDT,2025-07-11,B+,TREND,88,53.987167736022016
ALGOUSDT,2025-07-14,B+,TREND,85,20.128709331426542
ALGOUSDT,2025-07-18,B+,NINJA,73,6.0967302452316074
ALGOUSDT,2025-07-20,B+,NINJA,39,7.007901064926125
ALGOUSDT,2025-07-21,B+,NINJA,51,0.6373700100637425
ALGOUSDT,2025-07-23,B+,NINJA,40,8.822429906542052
ALGOUSDT,2025-07-26,B+,NINJA,64,6.0473588342440765
ALGOUSDT,2025-07-30,B+,NINJA,33,9.338061465721047
ALGOUSDT,2025-07-31,B+,NINJA,48,13.72950819672132
ALGOUSDT,2025-08-04,B+,NINJA,65,16.79420056383407
ALGOUSDT,2025-08-10,B+,TREND,80,8.899737138565534
ALGOUSDT,2025-08-11,B+,NINJA,60,14.53396524486572
ALGOUSDT,2025-08-14,B+,NINJA,78,11.347517730496449
ALGOUSDT,2025-08-16,B+,NINJA,60,8.358895705521485
ALGOUSDT,2025-08-17,B+,NINJA,74,6.641509433962267
ALGOUSDT,2025-08-21,B+,NINJA,62,13.813934756343137
ALGOUSDT,2025-08-25,B+,NINJA,67,5.325203252032518
ALGOUSDT,2025-08-27,B+,NINJA,51,3.5555555555555562
ALGOUSDT,2025-08-29,B+,NINJA,40,1.3530655391120527
ALGOUSDT,2025-08-31,B+,NINJA,34,5.1381692573402304
ALGOUSDT,2025-09-02,B+,NINJA,53,6.815259322760392
ALGOUSDT,2025-09-07,B+,NINJA,61,12.824956672443676
ALGOUSDT,2025-09-11,B+,TREND,82,6.633906633906639
ALGOUSDT,2025-09-12,B+,TREND,90,4.788732394366213
ALGOUSDT,2025-09-13,B+,TREND,89,0.23724792408066353
ALGOUSDT,2025-09-17,B+,NINJA,67,2.661752661752659
ALGOUSDT,2025-09-18,B+,TREND,90,1.2190166598943453
ALGOUSDT,2025-09-21,B+,NINJA,49,0.5194805194805197
ALGOUSDT,2025-09-27,B+,NINJA,49,12.354085603112841
ALGOUSDT,2025-09-29,B+,NINJA,59,11.271676300578036
ALGOUSDT,2025-10-02,B+,TREND,91,2.6666666666666616
ALGOUSDT,2025-10-05,B+,NINJA,56,5.672461116193972
ALGOUSDT,2025-10-07,B+,NINJA,51,3.9744175422567363
ALGOUSDT,2025-10-09,B+,NINJA,46,2.360417612346799
ALGOUSDT,2025-10-10,B+,NINJA,59,22.51995438996579
ALGOUSDT,2025-10-19,B+,NINJA,58,8.610354223433237
ALGOUSDT,2025-10-20,B+,NINJA,68,6.6916488222698245
ALGOUSDT,2025-10-24,B+,NINJA,58,7.323640280021548
ALGOUSDT,2025-10-25,B+,NINJA,63,7.5553157042633545
ALGOUSDT,2025-10-27,B+,NINJA,64,7.323640280021548
ALGOUSDT,2025-10-30,B+,NINJA,47,7.2372199885123445
ALGOUSDT,2025-11-01,B+,NINJA,65,7.250418293363081
ALGOUSDT,2025-11-02,B+,NINJA,62,7.851934941110494
ALGOUSDT,2025-11-06,B+,NINJA,49,22.250476795931352
ALGOUSDT,2025-11-08,B+,TREND,67,8.155230596175468
ALGOUSDT,2025-11-10,B+,TREND,76,1.4300847457627164
ALGOUSDT,2025-11-15,B+,NINJA,44,1.772616136919325
ALGOUSDT,2025-11-16,B+,NINJA,40,3.146633102580232
ALGOUSDT,2025-11-19,B+,NINJA,48,2.431011826544016
ALGOUSDT,2025-11-24,B+,NINJA,55,3.3379694019471495
ALGOUSDT,2025-12-07,B+,NINJA,55,6.842105263157894
ALGOUSDT,2025-12-08,B+,NINJA,61,6.44194756554306
ALGOUSDT,2025-12-10,B+,NINJA,70,0.2962962962962834
ALGOUSDT,2025-12-25,B+,NINJA,71,20.64459930313589
ALGOUSDT,2025-12-26,B+,TREND,76,19.357565511411657
ALGOUSDT,2025-12-28,B+,TREND,80,20.767306088407
ALLUSDT,2025-09-09,B+,TREND,83,12.963129093029524
ALLUSDT,2025-09-12,B+,TREND,81,4.203905991393597
ALLUSDT,2025-09-13,B+,TREND,95,1.8028943326056979
ALLUSDT,2025-09-17,B+,NINJA,59,3.3275101904999715
ALLUSDT,2025-09-18,B+,TREND,83,0.901705930138097
ALLUSDT,2025-09-21,B+,NINJA,56,0.46944421158519045
ALLUSDT,2025-09-27,B+,NINJA,54,11.65149791429656
ALLUSDT,2025-09-29,B+,NINJA,61,11.46129093318191
ALLUSDT,2025-10-02,B+,TREND,88,4.037102473498244
ALLUSDT,2025-10-07,B+,NINJA,66,3.767000715819613
ALLUSDT,2025-10-09,B+,NINJA,54,2.8400868306801774
ALLUSDT,2025-10-10,B+,NINJA,48,21.328367473618858
ALLUSDT,2025-10-18,B+,NINJA,48,9.267563527653211
ALLUSDT,2025-10-19,B+,NINJA,64,7.414942918503442
ALLUSDT,2025-10-27,B+,NINJA,74,1.9020236647130373
ALLUSDT,2025-10-30,B+,NINJA,49,8.002443494196697
ALLUSDT,2025-11-01,B+,NINJA,68,1.969467428038696
ALLUSDT,2025-11-06,B+,NINJA,54,13.253947709034431
ALLUSDT,2025-11-08,B+,TREND,67,3.0008302692444477
ALLUSDT,2025-11-15,B+,NINJA,44,1.1756847027388106
ALLUSDT,2025-11-16,B+,NINJA,49,2.973010001370069
ALLUSDT,2025-11-17,B+,NINJA,43,3.752107925801007
ALLUSDT,2025-11-19,B+,NINJA,48,4.323866044934288
ALLUSDT,2025-11-24,B+,NINJA,62,4.236294341835234
ALLUSDT,2025-11-27,B+,TREND,85,0.8422555317630254
ALLUSDT,2025-12-07,B+,NINJA,60,6.898162566178767
ALLUSDT,2025-12-08,B+,NINJA,60,4.841172877214417
ALLUSDT,2025-12-10,B+,NINJA,71,0.15260186174270718
ALLUSDT,2025-12-12,B+,NINJA,43,1.9395866454690047
ALLUSDT,2025-12-13,B+,NINJA,45,0.23448491480380085
ALLUSDT,2025-12-14,B+,NINJA,47,2.754237288135575
ALLUSDT,2025-12-25,B+,NINJA,60,16.89678978253366
ALPINEUSDT,2025-02-15,B-,NINJA,75,6.6486972147349555
ALPINEUSDT,2025-02-20,B-,NINJA,64,3.8321167883211604
ALPINEUSDT,2025-02-21,B-,NINJA,75,5.565862708719838
ALPINEUSDT,2025-02-26,B-,NINJA,63,13.459621136590227
ALPINEUSDT,2025-02-27,B-,NINJA,68,14.257028112449799
ALPINEUSDT,2025-03-22,B-,NINJA,73,5.592105263157898
ALPINEUSDT,2025-05-26,B-,NINJA,65,4.62046204620461
ALPINEUSDT,2025-05-29,B-,NINJA,72,3.145336225596518
ALPINEUSDT,2025-06-03,B-,NINJA,69,1.3630731102849847
ALPINEUSDT,2025-06-19,B-,NINJA,65,2.7220630372492893
ALPINEUSDT,2025-06-20,B-,NINJA,65,6.222222222222218
ALPINEUSDT,2025-06-28,B-,NINJA,67,62.50000000000002
ALPINEUSDT,2025-07-26,B-,NINJA,77,22.67818574514038
ALPINEUSDT,2025-07-28,B-,NINJA,67,8.45824411134901
ALPINEUSDT,2025-07-30,B-,NINJA,48,85.589519650655
ALPINEUSDT,2025-07-31,B-,NINJA,52,94.06392694063925
ALPINEUSDT,2025-08-05,B-,NINJA,75,157.63097949886108
ALPINEUSDT,2025-08-30,B-,NINJA,60,29.68660968660968
ALPINEUSDT,2025-09-01,B-,NINJA,71,24.168030551009267
ALPINEUSDT,2025-09-02,B-,NINJA,66,25.2614199229499
ALPINEUSDT,2025-09-17,B-,NINJA,43,244.95130702203997
ALPINEUSDT,2025-09-18,B-,NINJA,61,241.27789046653146
ALPINEUSDT,2025-09-22,B-,NINJA,65,687.5833760903026
ALPINEUSDT,2025-10-20,B-,NINJA,66,1.0250569476081939
ALPINEUSDT,2025-10-24,B-,NINJA,72,2.585193889541726
ALPINEUSDT,2025-10-27,B-,NINJA,66,4.422604422604426
ALPINEUSDT,2025-11-05,B-,NINJA,69,15.50279329608939
ALPINEUSDT,2025-11-06,B-,NINJA,70,22.882615156017817
ALPINEUSDT,2025-11-08,B-,NINJA,67,14.861111111111104
ALPINEUSDT,2025-11-11,B-,NINJA,69,10.355029585798814
ALPINEUSDT,2025-11-13,B-,NINJA,54,1.6491754122938573
ALPINEUSDT,2025-11-15,B-,NINJA,54,1.0494752623688264
ALPINEUSDT,2025-11-16,B-,NINJA,51,1.526717557251911
ALPINEUSDT,2025-11-17,B-,NINJA,58,4.2319749216300995
ALPINEUSDT,2025-11-19,B-,NINJA,58,2.5196850393700787
ALPINEUSDT,2025-12-03,B-,NINJA,64,8.74125874125875
ALPINEUSDT,2025-12-05,B-,NINJA,70,8.064516129032251
ALPINEUSDT,2025-12-07,B-,NINJA,61,2.992957746478875
ALPINEUSDT,2025-12-10,B-,NINJA,63,3.014184397163122
ANKRUSDT,2025-01-10,B,NINJA,71,5.118534482758608
ANKRUSDT,2025-01-11,B,NINJA,77,3.9147802929427433
ANKRUSDT,2025-01-16,B,NINJA,76,6.716625034693302
ANKRUSDT,2025-01-22,B,NINJA,50,1.9770408163265474
ANKRUSDT,2025-01-26,B,NINJA,43,2.1664374140302645
ANKRUSDT,2025-01-28,B,NINJA,36,13.787820758330138
ANKRUSDT,2025-01-30,B,NINJA,59,7.178932178932174
ANKRUSDT,2025-01-31,B,NINJA,59,7.372605710155411
ANKRUSDT,2025-02-04,B,NINJA,49,5.71676050238199
ANKRUSDT,2025-02-05,B,NINJA,53,7.580431908329666
ANKRUSDT,2025-02-13,B,NINJA,59,7.118205349439188
ANKRUSDT,2025-02-14,B,NINJA,65,5.480033984706889
ANKRUSDT,2025-02-15,B,NINJA,64,8.76040297853702
ANKRUSDT,2025-02-19,B,NINJA,55,8.90260026443368
ANKRUSDT,2025-02-21,B,NINJA,74,4.768097095795398
ANKRUSDT,2025-02-26,B,NINJA,41,9.252157238734426
ANKRUSDT,2025-02-27,B,NINJA,52,8.420551855375846
ANKRUSDT,2025-03-01,B,NINJA,58,10.149830836152729
ANKRUSDT,2025-03-03,B,NINJA,54,2.9396596183599577
ANKRUSDT,2025-03-06,B,NINJA,55,2.941176470588225
ANKRUSDT,2025-03-09,B,NINJA,39,9.197422378441722
ANKRUSDT,2025-03-13,B,NINJA,62,8.890180127832647
ANKRUSDT,2025-03-20,B,NINJA,55,37.23522853957635
ANKRUSDT,2025-03-22,B,NINJA,51,37.3117679866146
ANKRUSDT,2025-03-23,B,NINJA,65,39.096045197740104
ANKRUSDT,2025-03-29,B,NINJA,33,2.328159645232808
ANKRUSDT,2025-04-01,B,NINJA,49,-0.11080332409971749
ANKRUSDT,2025-04-04,B,NINJA,54,3.791469194312813
ANKRUSDT,2025-04-05,B,NINJA,54,7.0250458155161954
ANKRUSDT,2025-04-08,B,NINJA,47,32.35494880546075
